judul,teks,link-href,label
"Pertemuan Mendadak Ketua Tiga Parpol di Makassar, Membahas Koalisi Pilpres 2024",Ketua DPW PAN Sulsel Ashabul Kahfi mengaku pertemuan itu untuk merespon baik gagasan koalisi partainya dengan Golkar dan PPP.,https://sulsel.suara.com/read/2022/05/14/142609/pertemuan-mendadak-ketua-tiga-parpol-di-makassar-membahas-koalisi-pilpres-2024,1
Respons Golkar dan PAN Jatim Terkait Koalisi Indonesia Bersatu Tiga Partai,"Menanggapi Koalisi Indonesia Bersatu 3 partai yakni Partai Golkar, PAN dan PPP, Ketua Umum partai di Jawa Timur menanggapi hal itu dengan tangan terbuka.",https://jatim.suara.com/read/2022/05/13/193904/respons-golkar-dan-pan-jatim-terkait-koalisi-indonesia-bersatu-tiga-partai,1
"Partai Golkar, PPP dan PAN Makin Mesra, Bakal Bersatu di Pilpres 2024?","Airlangga Hartarto mengatakan bahwa Partai Golkar, Partai Persatuan Pembangunan (PPP), dan Partai Amanat Nasional (PAN) akan bekerja sama untuk membangun budaya politik baru",https://surakarta.suara.com/read/2022/05/13/090812/partai-golkar-ppp-dan-pan-makin-mesra-bakal-bersatu-di-pilpres-2024,1
"Airlangga Sebut Golkar, PPP, Dan PAN akan Bekerja Sama: Kami Ingin Membangun Budaya Politik Baru",Bersatunya ketiga partai politik tersebut bertujuan untuk bersama membangun budaya politik baru.,https://kalbar.suara.com/read/2022/05/13/070000/airlangga-sebut-golkar-ppp-dan-pan-akan-bekerja-sama-kami-ingin-membangun-budaya-politik-baru,1
"Tandem Anies Baswedan di Pilpres 2024 Menurut Pengamat Harus Punya Banyak Uang, Sosok Menteri Satu Ini Dianggap Cocok","Pengamat politik, Ujang Komarudin memiliki pandangan soal siapa yang bisa menjadi tandem Anies Baswedan jika maju di Pilpres 2024.",https://bogor.suara.com/read/2022/05/11/102042/tandem-anies-baswedan-di-pilpres-2024-menurut-pengamat-harus-punya-banyak-uang-sosok-menteri-satu-ini-dianggap-cocok,1
"KPK Gelar Pelatihan Buat Parpol, Puan Maharani Mendukung: PDIP Siap Ikut",Puan juga mengatakan rencana KPK sejalan dengan PDIP yang sudah sejak lama menggelar pendidikan politik kepada seluruh kader di semua tingkatan.,https://www.suara.com/news/2022/05/10/125621/kpk-gelar-pelatihan-buat-parpol-puan-maharani-mendukung-pdip-siap-ikut,1
"Sempat Disebut Jadi Cawapres Prabowo, UAS: Sampai Mati Tetap Ingin Jadi Guru Agama","Namun, UAS menolak wacana tersebut dengan sejumlah alasan.",https://riau.suara.com/read/2022/05/10/071302/sempat-disebut-jadi-cawapres-prabowo-uas-sampai-mati-tetap-ingin-jadi-guru-agama,1
"Hasil Survei: Elektabilitas PDIP, Gerindra dan Golkar Berada di Tiga Besar Partai Politik Teratas","Survei yang dilakukan Center for Political Communication Studies (CPCS) menunjukkan tiga besar partai politik teratas menguasai elektabilitas yakni PDIP, Gerindra, dan Golkar",https://jabar.suara.com/read/2022/04/29/115712/hasil-survei-elektabilitas-pdip-gerindra-dan-golkar-berada-di-tiga-besar-partai-politik-teratas,1
"Partai Mahasiwa Berhak Daftar Jadi Peserta Pemilu, KPU: Bisa Ikut Pemilu atau Tidak, Kita Lakukan Mekanisme Verifikasi",Partai Mahasiswa Indonesia (PMI) yang diketuai Eko Pratama baru-baru ini menjadi perbincangan hangat di kalangan publik.,https://www.suara.com/news/2022/04/26/201526/partai-mahasiwa-berhak-daftar-jadi-peserta-pemilu-kpu-bisa-ikut-pemilu-atau-tidak-kita-lakukan-mekanisme-verifikasi,1
"Heboh Partai Mahasiswa Indonesia, Begini Cara dan Syarat Bikin Parpol",Partai politik adalah satu-satunya kendaraan untuk menuju kursi kekuasaan. Karena itu mendirikan partai politik untuk mengikuti pemilu adalah sebuah keharusan.,https://www.suara.com/news/2022/04/26/105225/heboh-partai-mahasiswa-indonesia-begini-cara-dan-syarat-bikin-parpol,1
"Muncul Tafsiran Partai Mahasiswa Cuma Diperalat, Bisa Bikin Blunder Gerakan Politik Jalanan Mahasiswa?","""...akan muncul gelombang tidak percaya pada mahasiswa saat mereka harus turun ke jalan, ini lah masa, di mana kekuasaan memecah belah sesama elemen publik.""",https://www.suara.com/news/2022/04/25/164407/muncul-tafsiran-partai-mahasiswa-cuma-diperalat-bisa-bikin-blunder-gerakan-politik-jalanan-mahasiswa,1
"Sebut Partai Mahasiswa Pukulan Telak Bagi Rektor Kampus, BPP: Mahasiswa Secara Historis Berseberangan dengan Kekuasaan","""Tidak berjalan baiknya kondisi itu yang kemudian ditindaklajuti dengan membentuk PMI, hanya akan menyebabkan mahasiswa yang secara historis berseberangan dengan kekuasaan...""",https://www.suara.com/news/2022/04/25/160248/sebut-partai-mahasiswa-pukulan-telak-bagi-rektor-kampus-bpp-mahasiswa-secara-historis-berseberangan-dengan-kekuasaan,1
"Sewa Bekas Kantor Pengacara di Cikini, Partai Mahasiswa Sepi Aktivitas Sejak Pindahan, Tak Ada Plang Nama Parpol","""Sebelumnya ada isinya, kantor pengacara tapi sudah pindah,"" tutup Ami.",https://www.suara.com/news/2022/04/25/132446/sewa-bekas-kantor-pengacara-di-cikini-partai-mahasiswa-sepi-aktivitas-sejak-pindahan-tak-ada-plang-nama-parpol,1
Sekjen Kemendikbudristek Sebut Partai Mahasiswa Indonesia Dijamin Konstitusi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud Ristek) menilai keberadaan Partai Mahasiswa Indonesia (PMI) dijamin konstitusi.",https://www.suara.com/news/2022/04/25/131608/sekjen-kemendikbudristek-sebut-partai-mahasiswa-indonesia-dijamin-konstitusi,1
"PKS Wanti-wanti Partai Mahasiswa: Jangan Bawa Agenda Oligarki, Apalagi Sekedar Stempel Penguasa!","""...Jangan bawa agenda Oligarki. Apalagi sekedar stempel penguasa.""",https://www.suara.com/news/2022/04/25/115900/pks-wanti-wanti-partai-mahasiswa-jangan-bawa-agenda-oligarki-apalagi-sekedar-stempel-penguasa,1
"Sebut Partai Mahasiswa Indonesia Kontraproduktif, Irma Chaniago NasDem: Harusnya Mahasiswa Protes, karena Diekploitasi!","""...harusnya mahasiswa protes! Karena mereka dieksploitasi.""",https://www.suara.com/news/2022/04/25/102635/sebut-partai-mahasiswa-indonesia-kontraproduktif-irma-chaniago-nasdem-harusnya-mahasiswa-protes-karena-diekploitasi,1
"Kemendikbud soal Partai Mahasiswa Indonesia: Tidak Dilarang, Mahasiswa Punya Hak Politik","""...Jadi kalau mahasiswa akan terjun di dunia politik tidak ada larangan.""",https://www.suara.com/news/2022/04/25/100453/kemendikbud-soal-partai-mahasiswa-indonesia-tidak-dilarang-mahasiswa-punya-hak-politik,1
"76 Partai Politik yang Berhak Daftar Pemilu 2024, Ada Partai Mahasiswa hingga Partai Eks Wakil Wali Kota Bekasi","Jelang pemilu 2024, Kementerian Hukum dan HAM mengumumkan deretan 76 partai politik berbadan hukum",https://bekaci.suara.com/read/2022/04/25/061500/76-partai-politik-yang-berhak-daftar-pemilu-2024-ada-partai-mahasiswa-hingga-partai-eks-wakil-wali-kota-bekasi,1
"Bikin Partai Mahasiswa Indonesia, Pengamat: Berbahaya Jika Mahasiswa Sudah Masuk Politik Praktis","""...Berbahaya jika mahasiswa sudah masuk area politik praktis.""",https://www.suara.com/news/2022/04/24/182358/bikin-partai-mahasiswa-indonesia-pengamat-berbahaya-jika-mahasiswa-sudah-masuk-politik-praktis,1
"Mahasiswa Bikin Parpol, Partai Mahasiswa Indonesia, Pengamat: Duitnya Kira-kira Dari Mana Ya?","Curiga Ada Aktor di Balik Pendirian Partai Mahasiswa Indonesia, Ubedillah Badrun: Dari Mana Kira-kira Biayanya?",https://www.suara.com/news/2022/04/24/181547/mahasiswa-bikin-parpol-partai-mahasiswa-indonesia-pengamat-duitnya-kira-kira-dari-mana-ya,1
Kemunculan Partai Mahasiswa Indonesia Diduga Sengaja untuk Memecah Belah Kekuatan Mahasiswa,Pengamat politik sekaligus Dosen Universitas Negeri Jakarta (UNJ) Ubedillah Badrun menilai kemunculan Partai Mahasiswa Indonesia (PMI) berpotensi memecah belah.,https://www.suara.com/news/2022/04/24/174008/kemunculan-partai-mahasiswa-indonesia-diduga-sengaja-untuk-memecah-belah-kekuatan-mahasiswa,1
"Ada Dugaan Politisasi Zakat di Cianjur, Aktivis Ngaku Punya Bukti Ini","Kami datangi beberapa UPZ kecamatan, ternyata memang benar yang diberitakan sejumlah media massa, malahan saya dapat beberapa pengakuan yang mengejutkan, kata dia.",https://bogor.suara.com/read/2022/04/21/050000/ada-dugaan-politisasi-zakat-di-cianjur-aktivis-ngaku-punya-bukti-ini,1
"Tsamara Amany Mundur dari PSI, Pengamat Anggap Sebagai Dinamika Jelang Pemilu",Pengamat menilai keluar masuknya sosok dalam suatu partai merupakan hal wajar di dunia politik.,https://www.suara.com/news/2022/04/20/201602/tsamara-amany-mundur-dari-psi-pengamat-anggap-sebagai-dinamika-jelang-pemilu,1
"Keluar dari PSI, Refly Harun Sebut Tsamara Amany Adalah Anak Muda Yang Beruntung","Pasalnya, Tsamara dapat kesempatan untuk tampil dalam Pemilu 2019.",https://bekaci.suara.com/read/2022/04/19/123858/keluar-dari-psi-refly-harun-sebut-tsamara-amany-adalah-anak-muda-yang-beruntung,1
10 Partai Politik Dapat Kucuran Dana dari Pemprov Jawa Barat,"""Indeks kondusifitas Jabar skornya hampir 90 ini berkat peran para pimpinan parpol yang rajin bermusyawarah semata-mata karena cinta Jabar,"" kata Ridwan Kamil.",https://jabar.suara.com/read/2022/04/19/064000/10-partai-politik-dapat-kucuran-dana-dari-pemprov-jawa-barat,1
Kader Partai Politik di Cianjur Diduga Menyusup ke Unit Pengumpul Zakat untuk Suksesi Pemilu 2024,"Dalam proses seleksi UPZ kecamatan kan sudah membuat surat pernyataan tidak terlibat sebagai anggota maupun pengurus partai politik, terang Hilman.",https://bogor.suara.com/read/2022/04/19/063623/kader-partai-politik-di-cianjur-diduga-menyusup-ke-unit-pengumpul-zakat-untuk-suksesi-pemilu-2024,1
"Demi Suksesi Pemilu 2024, Kader Partai Politik di Cianjur Bohongi Tim Seleksi Unit Pengumpul Zakat Baznas",Setiap calon pengurus UPZ kecamatan membuat surat pernyataan tidak terlibat langsung partai politik atau anggota partai tertentu.,https://jabar.suara.com/read/2022/04/19/050000/demi-suksesi-pemilu-2024-kader-partai-politik-di-cianjur-bohongi-tim-seleksi-unit-pengumpul-zakat-baznas,1
"Tsamara Amani Mundur dari PSI, Mau Pindah Partai?","Saya mengundurkan diri dari PSI secara baik-baik, tanpa konflik apapun atau perbedaan pandangan,",https://kalbar.suara.com/read/2022/04/18/174500/tsamara-amani-mundur-dari-psi-mau-pindah-partai,1
"[SALAH] HUT Ke-77 RI, Anies Baswedan Pimpin Upacara Pengibaran Bendera Raksasa Di Monas","Hasil periksa fakta Arief Putra Ramadhan. Video tersebut bukan pengibaran bendera pada tahun 2022 atau pada HUT Ke-77 RI, melainkan memperingati Hari Bela Negara pada […]",https://turnbackhoax.id/2022/08/22/salah-hut-ke-77-ri-anies-baswedan-pimpin-upacara-pengibaran-bendera-raksasa-di-monas/,0
[SALAH] Ahok Ditetapkan Sebagai Menteri Perdagangan Baru Pada Kabinet Indonesia Maju Pemerintahan Presiden Jokowi,"Hasil Periksa Fakta Novita Kusuma Wardhani. Informasi tersebut salah. Faktanya, adapun dua menteri yang baru dilantik pada masa pemerintahan Presiden Joko Widodo atau Jokowi adalah […]",https://turnbackhoax.id/2022/07/31/salah-ahok-ditetapkan-sebagai-menteri-perdagangan-baru-pada-kabinet-indonesia-maju-pemerintahan-presiden-jokowi/,0
[SALAH] Dokumen Pelunasan Hutang dan Dana Hibah dari Kesultanan Buton Kepada Perancis,"Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Faktanya, dokumen yang ditandatangani pada 19 Oktober 2021 tersebut merupakan informasi yang tidak benar. Pemerintahan Kesultanan […]",https://turnbackhoax.id/2022/03/21/salah-dokumen-pelunasan-hutang-dan-dana-hibah-dari-kesultanan-buton-kepada-perancis/,0
[SALAH] Pemerintahan Joe Biden Memberikan 30 Juta Dollar Untuk Pipa Kokain kepada Komunitas Kulit Hitam di Amerika Serikat,"Hasil periksa fakta Evarizma Zahra. Informasi yang salah. Dana 30 juta dollar tersebut merujuk kepada program untuk mengurangi angka kematian akibat overdosis di Amerika Serikat, […]",https://turnbackhoax.id/2022/02/23/salah-pemerintahan-joe-biden-memberikan-30-juta-dollar-untuk-pipa-kokain-kepada-komunitas-kulit-hitam-di-amerika-serikat/,0
[SALAH] Video Penduduk Aborigin di Australia Menyambut Pemerintah dengan Busur dan Panah sebagai Bentuk Penolakan Vaksin Covid-19,Hasil Periksa Fakta Khairunnisa Andini. Bukan video penduduk Aborigin di Australia yang menolak vaksin Covid-19. Video tersebut merupakan video konflik antara pemerintah Brasil dengan penduduk […],https://turnbackhoax.id/2022/01/07/salah-video-penduduk-aborigin-di-australia-menyambut-pemerintah-dengan-busur-dan-panah-sebagai-bentuk-penolakan-vaksin-covid-19/,0
[SALAH] Dana Bantuan Kesehatan & Modal Usaha dari Pusat BPJS Kesehatan,Hasil Periksa Fakta Fathia Islamiyatul (Universitas Pendidikan Indonesia) Beredar pesan singkat melalui SMS yang berisikan BPJS membagi dana bantuan kesehatan dan modal usaha berikut dengan […],https://turnbackhoax.id/2021/10/15/salah-dana-bantuan-kesehatan-modal-usaha-dari-pusat-bpjs-kesehatan/,0
[SALAH] Pemerintah Indonesia Kirim Bantuan Rp224 Miliar untuk Banjir di Cina Tengah,"Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). BUKAN Pemerintah Indonesia. Dalam artikel berita yang ditayangkan oleh TEMPO tersebut, Pemerintahan Pusat yang dimaksud adalah Kementrian […]",https://turnbackhoax.id/2021/07/30/salah-pemerintah-indonesia-kirim-bantuan-rp224-miliar-untuk-banjir-di-cina-tengah/,0
[SALAH] Foto Ajakan untuk Stop Upload Berita Covid-19 oleh Pemerintah Kabupaten Gresik,Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Informasi Palsu. Pemerintah Kabupaten Gresik tidak merilis poster tersebut dan sudah diklarifikasi melalui akun resmi […],https://turnbackhoax.id/2021/07/18/salah-foto-ajakan-untuk-stop-upload-berita-covid-19-oleh-pemerintah-kabupaten-gresik/,0
[SALAH] Anies Baswedan Donasikan Dana untuk Palestina dari Uang Pribadi dan Karyawan Pemda DKI,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia) Faktanya, foto tersebut diambil pada tahun 2019 saat Gubernur DKI Jakarta Anies Baswedan […]",https://turnbackhoax.id/2021/05/20/salah-anies-baswedan-donasikan-dana-untuk-palestina-dari-uang-pribadi-dan-karyawan-pemda-dki/,0
"[SALAH] “SBY: Jika Demokrat dipercaya lagi menjalankan pemerintahan, Saya janji Indonesia akan kami jadikan Negara Maju”","Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Pernyataan yang mengutip SBY tersebut salah, faktanya tidak ditemukan sumber yang kredibel bahwa SBY pernah mengatakan […]",https://turnbackhoax.id/2021/04/26/salah-sby-jika-demokrat-dipercaya-lagi-menjalankan-pemerintahan-saya-janji-indonesia-akan-kami-jadikan-negara-maju/,0
[SALAH] Ditendang dari Istana Karir Prabowo Berakhir Tragis di Tangan Jokowi,"Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Klaim tersebut salah. Faktanya, video tersebut hanya berisi pernyataan terkait polemik pembentukan Detasemen Kawal Khusus oleh […]",https://turnbackhoax.id/2021/04/20/salah-ditendang-dari-istana-karir-prabowo-berakhir-tragis-di-tangan-jokowi/,0
[SALAH] BPJS Indonesia Bagi Dana Bantuan dari Kantor Pusat,Hasil Perika Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Situs bit.ly/Bpjsindonesia2021 tidak resmi dan BUKAN milik BPJS. Dilansir dari laman resmi BPJS Indonesia tidak ada […],https://turnbackhoax.id/2021/04/13/salah-bpjs-indonesia-bagi-dana-bantuan-dari-kantor-pusat/,0
"[SALAH] “Ancaman Krisis Ekonomi, SBY: Saya Ingin Membantu, Tapi Partai Saya Tidak Ada di Dalam Pemerintahan”","Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). JUDUL EDITAN. Judul aslinya yakni “Ancaman Krisis Ekonomi, SBY: Jangan Salahkan Presiden Jokowi”. Isi artikel bahkan tidak […]",https://turnbackhoax.id/2021/02/16/salah-ancaman-krisis-ekonomi-sby-saya-ingin-membantu-tapi-partai-saya-tidak-ada-di-dalam-pemerintahan/,0
[SALAH] “75 Tahun Indonesia Merdeka Baru Di Zaman Jokowi Lah Sumatera Mempunyai Jalan Tol”,BUKAN baru ada setelah 75 tahun Indonesia merdeka atau di zaman pemerintahan Presiden Joko Widodo. Jalan tol pertama di Pulau Sumatera adalah Jalan Tol Belmera […],https://turnbackhoax.id/2021/02/04/salah-75-tahun-indonesia-merdeka-baru-di-zaman-jokowi-lah-sumatera-mempunyai-jalan-tol/,0
[SALAH] Foto Pemerintahan Biden Mengibarkan Bendera Rusia,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat Mafindo Universitas Pendidikan Indonesia) Narasi yang salah. Faktanya, foto halaman National Mall diisi sekitar 191.500 bendera yang […]",https://turnbackhoax.id/2021/01/22/salah-foto-pemerintahan-biden-mengibarkan-bendera-rusia/,0
[SALAH] Pesan Berantai Sinyal Internet Dihentikan pada Pukul 18.00-20.00 dan Semua Aktifitas HP dipantau,Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Hoax berulang dan sudah berkali-kali dibahas oleh turnbackhoax.id dengan berbagai jenis modifikasi narasi. = = […],https://turnbackhoax.id/2021/01/20/salah-pesan-berantai-sinyal-internet-dihentikan-pada-pukul-18-00-20-00-dan-semua-aktifitas-hp-dipantau/,0
[SALAH] “untuk pertama kalinya pohon Natal di pasang di halaman Istana Negara Indonesia”,BUKAN di halaman Istana Negara melainkan halaman Balai Kota DKI Jakarta pada tahun 2014. Pemasangan dua pohon Natal di halaman Balai Kota DKI Jakarta ini […],https://turnbackhoax.id/2020/12/22/salah-untuk-pertama-kalinya-pohon-natal-di-pasang-di-halaman-istana-negara-indonesia/,0
"[SALAH] COVID-19 Merupakan Buatan Manusia sebagai Senjata Biologis dari Carolina Utara, Amerika Serikat dan Pasien Nol Bernama Maatje Benassi","Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Informasi yang salah dan merupakan bagian dari teori konspirasi. Faktanya, ada beberapa nama yang disebutkan […]",https://turnbackhoax.id/2020/12/11/salah-covid-19-merupakan-buatan-manusia-sebagai-senjata-biologis-dari-carolina-utara-amerika-serikat-dan-pasien-nol-bernama-maatje-benassi/,0
[SALAH] Foto-Foto Pemberontakan Ulama dan Santri di Madiun,"Hasil periksa fakta Aisyah Adilah (Anggota Komisariat MAFINDO Institut Ilmu Sosial Ilmu Politik Jakarta) Faktanya, foto-foto tersebut diambil dari berbagai sumber dan bukan merupakan foto […]",https://turnbackhoax.id/2020/11/24/salah-foto-foto-pemberontakan-ulama-dan-santri-di-madiun/,0
[SALAH] Situs Formulir Online BANPRES oleh Kementrian Koperasi dan UKM,Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga) Formulir palsu. Kementrian Koperasi dan UKM menghimbau masyarakat agar hati-hati atas beredarnya formulir online PALSU yang meminta […],https://turnbackhoax.id/2020/10/20/salah-situs-formulir-online-banpres-oleh-kementrian-koperasi-dan-ukm/,0
[SALAH] Foto “Bendera Tauhid telah berkibar di Indonesia sejak 1935”,"Foto itu tidak berhubungan dengan “bendera tauhid”. Ketua Pusat Dokumentasi dan Kajian Al-Irsyad Bogor, Abdullah Abubakar Batarfie menegaskan bahwa bendera yang disebut-sebut sebagai panji tauhid […]",https://turnbackhoax.id/2020/08/28/salah-foto-bendera-tauhid-telah-berkibar-di-indonesia-sejak-1935/,0
[SALAH] MPR Usulkan Masa Jabatan Presiden menjadi 8 Tahun dan Jokowi Pimpin Indonesia sampai 2027,"Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Masa jabatan presiden menjadi 8 tahun masih hanya usulan, Jokowi sendiri juga turut menolak jabatan […]",https://turnbackhoax.id/2020/08/24/salah-mpr-usulkan-masa-jabatan-presiden-menjadi-8-tahun-dan-jokowi-pimpin-indonesia-sampai-2027/,0
[SALAH] Instruksi Bupati Malang Izinkan Lomba Agustusan dan Kegiatan yang Datangkan Massa,"Instruksi tersebut palsu. Bupati Malang menegaskan tidak pernah menginstruksikan seperti halnya narasi yang beredar dan akan mengambil langkah hukum. Pemkab Malang sendiri telah mengambil kebijakan, […]",https://turnbackhoax.id/2020/08/14/salah-instruksi-bupati-malang-izinkan-lomba-agustusan-dan-kegiatan-yang-datangkan-massa/,0
[SALAH] Pesan Berantai “Pemerintah Menyediakan Laptop Gratis Untuk Siswa dan Guru”,"Hasan Chabibie, Kepala Bidang Pengembangan Teknologi Pembelajaran (PTP) Berbasis Multimedia dan Web, Pusat Teknologi Informasi dan Komunikasi (Pustekkom), membantah Kemendikbud membuat program laptop gratis untuk […]",https://turnbackhoax.id/2020/08/08/salah-pesan-berantai-pemerintah-menyediakan-laptop-gratis-untuk-siswa-dan-guru/,0
